run_number,parameter_0,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,label
336,52.84989707689458,56.71717501235764,56.7340684850929,70.3931512464731,59.90054599849369,69.74444251277929,41.883665146376465,50.64775578379296,40.15369803463658,50.70396992437605,48.69968161592891,58.42094375052957,53.352292114830114,55.58862085419721,40.354541284863394,52.98314314598871,32.277709705893656,29.72927802151636,34.054185969129016,57.450836639352566,0
337,35.716005008633644,35.335601909544906,36.05441430849051,57.877377455047935,56.82696131756955,72.09743595524725,23.040630904422656,49.1532205040646,38.117752535962595,39.90120761984408,38.33898152204795,47.926325981361046,42.786617063140014,43.737045367022006,30.94290023439508,44.1731536928116,27.15169304369989,34.6918412579219,32.84674496019893,46.12307795766694,1
338,49.0773100338068,45.542294448562316,73.92550197949043,48.73761063098029,56.140601569105634,42.58371714544377,59.666625151403466,69.76261044935167,49.03839531461218,49.10479916571546,67.63667016582528,56.7494217969413,52.01325479935057,51.64976364955309,31.840315182445025,39.70601153760248,34.03599911006266,42.92995169836794,78.4517992342626,65.25248151007605,1
339,39.54980710301448,31.77848246762841,34.67919285398342,69.22267198640692,50.74446689293933,58.02232795341354,44.0890481034975,62.697699368997746,39.1651016647014,41.370722606833894,35.24030063343051,56.17407190568575,51.494837750575954,49.0577400413276,27.1139588021944,33.96983677570501,32.74517664826896,28.480719651169707,35.34600270677576,53.13790031051457,1
340,50.70505933029916,38.15631460914332,45.01537857911688,64.72210864633236,67.28660181731819,50.1324672550992,52.66374573287622,64.20121882115552,57.99606077922948,45.44804523852276,54.861332187140334,66.28733538429512,49.62232759995437,68.71697109701121,42.190101961518394,52.64520007394279,44.676381795599134,56.950716963537396,75.91639248587256,39.031458145001245,1
341,43.386026724477254,63.823036302396346,40.85134571061289,57.59058046119882,48.50152822442587,46.59345867733573,65.58685517018664,64.72789327567925,70.81967835899694,51.50930147768068,53.63461685452264,75.41626856695379,56.296820813544684,57.25287657135448,77.77206918612657,51.87442667984715,70.38843429284593,63.262363365647936,90.17409192945549,46.10479847741028,0
342,44.721712282435945,25.803918776794067,13.253447491198616,92.43789074617142,90.94655756603373,93.55445562322343,59.397535697830456,56.752332480459565,58.52496418909305,57.635934906907536,53.7672389173454,59.222517815016396,56.764156889800475,57.51448189093415,55.288553194588225,53.00611476295339,42.32313843221691,31.759500582681817,47.775061322426694,55.41934705992141,0
343,29.929550972882023,27.59226104128259,24.784718949215165,81.0589871311127,74.97657859633374,69.33564365826298,29.28563335892233,33.87591215615825,29.81602048542519,28.65982783079393,37.863287616736564,31.0713980117994,39.500236613752655,33.48599651163027,26.948921141615,30.71933514440983,26.760228495824148,31.923566487698807,15.75189575825527,31.85217664930382,0
344,73.05669302897269,78.90498808545786,80.91706608394935,54.98086604621299,46.31375858212349,55.16410374323506,22.75178661261842,68.74338021531351,23.584318743081287,23.67675310506846,19.525417738238737,94.81148311693522,98.39272191129591,90.73407405413359,23.694873125547943,89.6366592737237,21.49352610596223,28.02773325269359,26.137234009373287,89.79709307582321,1
345,29.06307996776311,30.363440407060388,29.634299397594532,75.94103367353483,78.81384138488309,79.87816018312434,44.16028639615382,32.410857030000614,38.50316238662608,37.07615078819831,43.37146501721844,31.776116808022703,30.83348532687489,30.880715564572697,39.731125764649626,31.52272777646273,36.72484510097043,38.4591269185623,19.04632895771056,34.41126706962957,1
346,72.62455605839679,68.71168689280762,46.84877003007304,37.49653898325307,31.46625935773236,43.997497531706315,63.395427894778365,42.03433307214064,49.71333605004006,57.22522225994895,79.43911394283167,70.88819733320332,59.264188637443866,48.79137351828154,60.15460971974645,56.376024846746674,50.56287458920004,26.67262163689143,86.72086236903681,85.7711743336625,1
347,16.859942788523536,24.165874703020968,25.2283096024603,96.12806077231896,90.98731108237749,93.66918170634777,45.40481001258994,19.72810233868102,49.578878963344266,50.92493796438977,52.89106357840527,14.18947160012676,19.0561617915558,11.561359579016989,41.40011254260415,13.422768742480983,45.50520081047418,38.793137809686435,16.498162609808062,17.51733593811057,0
348,36.04847260413921,36.2664918524042,43.96294139067278,84.08743429278688,76.81923352104447,72.04744622731032,39.91180372600274,54.14512755777678,36.35958959157257,40.25501740823693,39.05856235076264,49.5116746796256,45.024119769541215,50.628572554717636,26.959880175727115,21.29867133442189,40.803822432508994,24.473338942325427,32.42352197244077,52.676000072141065,1
349,25.26597955495733,20.71160243613745,12.235276758671592,63.814945542190884,64.65436545586878,66.93027512456786,20.600873729080526,30.671715287170485,28.66238278097803,25.193476324085413,19.85350902489173,35.65105327922778,35.46309266292696,34.898204109771946,24.985592437913283,26.52724343162489,22.52149320787976,23.54504865212848,25.482187345170843,38.870942585288965,1
350,52.869254152200135,45.98706707857709,50.640820009933435,85.27499268536772,70.80635315243977,72.87063367974545,33.530233859800894,59.27012821668612,31.53163003067457,30.702304092006518,36.13351973001966,60.7483120967597,61.69179916106536,53.19534209493187,26.834269310664745,36.986625018179225,33.427680208010194,27.950650022117845,25.469256362979145,60.388600290955324,1
351,60.04545656291747,61.14090961934472,52.77177719236125,79.3005568785192,72.0472091113691,74.64530477577148,75.5019832458477,62.225018032618856,75.15166081858766,70.25541894308397,69.44279188058185,68.19366995679006,64.55177633981536,61.37946528980672,67.440549558635,61.02062501458968,60.329009886518925,36.76660654085093,69.60091442700165,58.31659592617314,1
352,48.04822212213221,37.649872391924696,51.652828879372436,84.69252372543679,80.54294328436741,89.30601797763927,22.893635615376677,64.35535835611844,27.26328361430997,21.256056958357128,24.741148441192216,59.93287173124254,60.30585306088821,54.560094604339206,28.43414436913589,50.55117814774177,21.79655961069283,25.337129411462,20.8155677084716,53.51261861915821,1
353,62.90762460060522,48.61863506730786,78.79897914763309,54.35607053763317,58.978133495016614,63.00299350217914,27.917809938942174,75.23235671693377,24.60963665529356,31.809702787605463,37.18072832429832,64.59538447978629,71.45988615462586,73.00009482486495,28.277042182633824,66.68406298387433,40.50442332072569,32.17282210891251,36.42718440393792,78.88768544643783,1
354,44.535406618459675,51.61754799621662,31.494612065888614,71.36296846399257,61.516038972304074,63.733664793406064,59.17947360396607,59.77440755119964,55.90443961909237,52.4410087911749,55.267101362915994,62.084328673579854,59.65725443587439,49.25229813533808,49.72563531813344,52.12044265169728,56.55317978885321,38.507901233425024,37.47642368420817,50.189992207832994,1
355,43.632267731000006,61.28617480407584,69.17009624618099,59.0258763724135,52.91601507817669,56.363290259771254,59.89785542611986,39.19104468478607,61.9341290658718,46.81542674746419,66.53792143488722,63.068131974569276,54.56229189080089,48.37062693983829,44.82350368572123,40.991937641623984,60.65333153031471,52.17680642329822,50.60413225541864,46.2083143953581,1
356,49.084050249770506,49.23761348532216,53.124889663397504,81.11531032042599,77.82996156004388,81.94147426899754,48.23281049415368,44.54794716331976,47.3003214365582,50.11990943440244,51.854549800090034,43.52725122131095,47.96201962038172,49.621237330758724,43.68414642871552,45.444465701491794,50.926216532458156,45.591252844557474,28.35273017856071,47.70258298600315,0
357,21.950334713639354,20.929826611665245,21.27243510073323,71.7164562717717,67.26186861892961,68.81966830691863,39.27664018409258,23.155033111962968,31.216218779336295,34.38305238200509,39.122302245488314,16.824318840595282,25.445655202732592,15.831451095592813,38.18897808210706,30.511280460047328,33.093793116510355,34.39578147754722,10.525852037624595,21.986730115284058,1
358,25.820905328961924,13.82075341283209,21.185991877350887,48.537843672825296,36.9982699149639,39.99527970400367,16.938140236491634,25.45029177736587,22.161548830870448,18.43267919046107,13.589920698683937,30.765130070393337,28.125225090893608,15.286190067757467,26.880178762539483,19.26536578690544,21.979613315280048,17.381201372151402,14.861398317720376,25.74215298235452,1
359,60.18493379889907,48.49652129079975,51.40828834633813,56.009290892582854,57.28696148754646,50.18002661048675,35.07858128763497,70.96686100150352,37.277007156112944,34.19280317047096,31.976913122977308,70.54908882338528,70.82649553057645,64.29620037502586,32.27468785422317,70.31745055211515,36.01204552100198,41.843293032878954,33.52963444513933,68.59443606302817,1
360,43.45748746811327,51.30791910220457,60.080883890676425,54.12233629382041,29.832201200643315,38.81913016060147,63.5134463774116,54.01567639740589,58.187455738363035,56.471775264923394,45.3598965562575,61.19225020876618,44.55705776208278,57.12911368325573,34.394108375039956,30.077039821897674,56.112620579230054,40.02813717461328,88.40744405479424,61.025949035470894,1
361,64.8676901709709,75.41199801897946,49.48099461811175,88.3207489482036,77.89097933444543,70.01744765917904,26.793093003094977,75.80539073644772,26.854709372290543,30.019689860911768,39.7334019882697,93.94482504751973,81.28324361633,73.93600817348182,35.76864531192232,79.48636956413822,39.959123714882395,35.05720004542981,31.11710200710704,72.6092700149704,1
362,34.44312893237432,56.37303995981786,49.70024139317234,81.61143386039882,76.64994306760045,88.80744039552499,49.204721397382706,46.17530950380516,53.36786873915086,47.05123992972378,43.119434596369246,54.85445460782083,53.097962924888584,52.42901304192696,44.59266122086697,53.65289668978982,44.681470936420304,45.76386054878814,39.73725043886316,50.949953405974576,1
363,64.26579621598755,47.14212569026786,46.18280418844081,59.82252914473864,62.74733171867752,48.35163691747989,58.237857274073455,74.51682675886666,73.19220540173616,63.025348996823425,71.72470943054569,70.1721543811349,74.09448759691413,69.98411751047516,64.27597622719253,59.483523643947436,56.752498555856754,38.12882941912583,58.07988668096308,64.72621194572875,1
364,48.396663507924785,41.00544039786338,43.260825022894906,84.12895984520243,73.40592963714289,86.73110436738831,75.14464118115669,51.80461808348907,74.63787646665686,69.5272681737726,75.42375803960209,42.547186525770826,46.62663147557955,45.10198526629099,64.3067662182451,48.83215407358801,70.64068058884295,77.0600928169638,37.743050597943174,47.74670443677625,1
365,30.74827951171712,25.22551082752192,23.492333921297984,65.68708460560468,70.97052154600561,73.23396435173865,35.731853694081,27.995569248465877,42.80719089108582,42.143205935863435,40.3137693087134,30.78962948548415,32.483970164552844,27.595807817799415,37.7103660262242,27.00520082793861,36.802090159358,43.91953069047987,39.81796984745087,31.15231908743268,1
366,42.117465510671096,41.44031619326214,41.15231331762709,79.38262694417506,64.875242901031,53.36411286719643,46.63447041967221,39.22706800734926,46.38529697326518,52.84845976835454,54.22253860309603,40.042267694468066,40.95834049521936,43.285129012464495,52.00345894810052,35.625834094351156,47.02145233783269,52.4671243746952,28.203136845374953,45.80687231745703,1
367,25.66969596174512,32.20713950730957,16.917782719196804,71.07304455342488,56.435736655675214,57.74422534788399,34.9922862957678,35.94708538239789,40.62623228630938,24.269926822615915,38.79893849446077,45.81286530659256,45.252026839749135,43.453203760034896,20.446694957304683,35.52307386402576,26.950488509314532,24.526080754140633,15.54419857989466,38.17551185796313,0
368,45.26423343573261,60.19130281029268,59.89167979285604,51.090302107731226,42.32029984742618,29.557024276431182,55.402403866401556,59.84104914921674,37.69765746104088,50.818074025495136,59.746700469544614,74.40500953396881,67.85053190646353,47.619314379490206,28.355048373695087,36.48314604346378,40.086526834082655,43.72917166788461,83.09936031778491,66.56276672462772,1
369,55.08791826177736,50.47746547549264,51.01905546166457,84.2695802469358,83.76212199890084,81.6947123141515,31.398599588907828,57.64184981635603,31.1210208805182,36.379815356180615,43.71622100227589,57.99706934887431,49.39767588840932,52.842544156255606,37.05864075810464,46.249384356636256,37.54220352167813,39.452714956818035,21.224379572651863,48.64055941620337,0
370,33.24313007682615,31.628930368494988,29.215391314758023,77.61683529951925,78.44737855609938,71.26213180963963,46.715882805595655,36.59230473765636,44.20655831250019,33.0057824480624,44.53688861471243,28.59125520238801,35.83952073287374,31.315287635548927,44.65576637368885,28.940249807260646,45.71304404750272,38.11771609490747,21.388167638510907,28.156282159668468,1
371,22.003498797558432,24.515920200752948,27.767546200764322,86.25192856307333,83.20407266510094,69.48430250740628,41.96605316852248,27.096910112479357,41.167302166723104,41.36052934157749,49.724772449450676,24.941988021588692,28.8759758538748,30.249578694162192,47.486257166839025,27.779321430748478,51.51636237550585,46.09886290911642,22.690486745062717,25.02918804056432,1
372,21.79703320384805,27.93304842349204,34.53708050142164,71.8915635153578,70.01328655000722,62.643651310883456,29.54045907519065,28.484410035384354,30.33794849792384,37.89324839394825,31.22139619511996,27.58211349116368,30.18627264378748,36.964261724474675,26.08956520936657,22.568050148653164,25.52199763315866,23.71015920816841,23.844619862520272,27.50896546673637,1
373,56.49033816018341,46.02874057675018,51.99669127272225,66.99178443763911,61.51282439652,50.8617053890407,55.05434283357106,64.6681002563157,61.07957253121196,72.64480528871209,35.386827049978805,67.68232320854072,51.55453762134953,53.723854032876154,35.753884479770186,36.546402464275076,37.84141389538317,44.929619030411956,74.41722366648766,51.809029776867526,1
374,58.0243736128505,43.04382823208453,53.80353661799245,54.84423884112525,52.3634565141068,41.78715489046521,50.24435739404933,47.51083406818461,41.39900253462349,34.940450885038665,50.98701972370152,50.331007140400686,46.08883587264763,38.224529624194986,48.2307388043293,33.29995703942637,42.95851564515211,46.874754156577424,33.4839824202817,61.158241237552865,1
375,41.822865970747536,52.529573459527384,38.900760228552734,48.820901711457395,43.42352752172447,38.28787994294803,52.11825735740526,58.72479525902307,36.40678712239368,37.68598580749062,48.21193247913443,54.7205607002605,45.56766243064968,63.731438137985684,35.483032394066306,28.38331822828892,36.190365645547224,49.20345978542896,82.17987090473838,70.91881466173575,1
376,45.76974662835507,46.15773011734561,51.95350254169442,61.020901607384474,54.721672580404174,57.413320355590784,71.43307649838508,44.699394708820655,57.692832345619316,67.5273116341789,62.568339023810005,57.33652475508076,51.08480541141072,55.4906948967618,57.753564675371436,47.80210236222851,56.53739415230264,40.23097560825268,44.12741369615154,51.62125232718192,1
377,39.257692058419146,41.87120164242015,30.29771512534528,81.46564988077341,74.3340370227436,74.00884844151416,59.07816730436125,47.004270263412906,58.78028723814677,64.16953895802651,54.71146833300406,46.54461072722077,54.319109751748144,44.73694698745869,48.313626517643996,49.642581844586076,50.38144520647073,62.16696301252578,40.40138295464178,39.53626018469394,0
378,35.892572525431234,30.977740021025593,30.257173845950195,91.91688075256704,83.46084234215783,65.94877179665617,37.30186305258461,33.466970195434605,30.873493622603,35.65763038215426,35.99316967217617,30.874117075828746,40.25241265772839,31.24009554876051,35.10612234358083,30.56215782632493,28.155693490109094,15.24024272508789,16.08959098766607,33.880077909828564,1
379,59.59140239217545,49.46262592238429,52.78751581431457,55.268132538275395,47.30049489666745,47.35510017348657,45.36034715770278,49.75769826095593,37.463560128488886,34.535785592630795,39.72635507081222,54.4300793524228,62.03277935463301,53.720015663853815,38.890134847813464,53.70066993871133,42.88041455763271,42.15639690622605,33.419558261257556,52.02030251458179,1
380,30.69383499965938,49.153017223227366,41.68272685313981,83.43696737185519,81.88637671522687,78.08488179283137,55.02526108994515,55.5618289467679,67.39789853037998,66.62346884378881,70.92699530151556,62.41540167544267,58.15673509569045,55.291449662695854,61.438169363589786,49.71471979011004,55.82795844491274,43.919576996190436,76.76716714236879,48.04863074334003,1
381,49.951524666240616,53.07152796546528,81.65321470190283,68.96991272904742,27.53522417403386,40.962498924329,55.94613574391278,44.70321280298215,57.347305515900814,66.49057561834358,70.86352131580945,81.02922018049063,78.82774369819619,77.61472811457881,46.18907447612313,45.35083677779671,31.633049485009586,37.417107488061816,80.80639970231839,57.50192765890025,1
382,22.772013671437808,22.727238979553718,12.65303679537035,85.51408044502908,78.21168088980491,71.36858179550882,35.9023862366969,23.683979998460714,37.84471447882788,31.691744814479584,39.84634235846234,22.54657306279749,27.188520213934922,23.54832456707684,34.79695151365646,20.878233167739296,32.299917688710735,35.326462302789466,18.03915932334984,25.279580349916092,1
383,36.87985765048139,42.38406338789042,47.490002012630605,83.83951087864835,72.43885088285505,68.71943379509456,52.122581850912745,56.65232977340004,60.197052060542525,53.796230545552724,62.57372579295888,48.88891723761572,63.65681123709407,49.92546504906866,47.93557892870905,39.42679283364796,32.31519032244067,57.26260256217989,83.385650194303,40.794762727998965,1
384,54.38291561279666,64.94421018329061,51.39984815577962,52.13699369738443,73.30580869446507,66.69701902573534,58.19902575514884,53.014068122730855,63.381796444777144,75.06330953507116,63.08380848514317,64.37997247835104,49.557036223752654,41.2414592536545,42.13787682598771,44.96483156020162,51.26022007956994,41.28986802898206,58.24009662144257,60.51909080053917,1
385,59.18969264021021,45.38170841949697,51.637539346958036,44.23928160665696,46.72526860539199,46.308726255409354,70.94828963872993,77.04960848548752,77.4015104480855,71.16184338407844,67.74059002937162,54.76024932533348,63.70151724996766,50.664266588914,64.06406268235794,66.43132872242546,48.27451139474058,67.29465412682305,48.8791388986741,56.88643078127068,1
386,43.592491120307024,42.62385126915554,46.582509389076,63.545365487518424,55.6184780251286,61.083103348635646,52.58718495384391,56.39024652475157,47.51070935010261,47.59143708926016,48.97838812067115,52.588959052097465,50.125797086069156,48.64711356600771,46.52689064068201,51.25825272335758,52.744420924664,47.064106399313246,27.60593180162188,50.82545923367707,0
387,56.16204955681432,53.589123382150525,37.82671726891221,58.836207946477096,57.25216342539883,62.436115078796426,61.44616119912143,47.52207563402648,51.70096057847576,62.298454202976096,39.67561668922978,59.300045627306794,43.81472801264101,37.4045284851768,57.09140765219962,45.699489134735366,60.711060165752784,42.442538375148246,56.33902296480432,59.56756552593937,1
388,39.1748791597262,39.21363716554896,39.51916596414649,82.71767816123463,74.5731816698671,84.9839952116929,11.916829860266926,47.51918896479037,16.69901853604887,24.588689197735853,17.96746931611617,40.786523335074136,44.08368292905984,39.10213170627456,19.26716352589592,45.192061153888616,18.330404720718924,12.732938518711887,16.005458175633,49.46839878326156,0
389,47.19375432676785,59.74217835251339,44.63626393460785,59.332326087556744,61.05084062490115,50.590733837124255,35.8723570670515,47.037925659147575,62.533425308294746,40.72950415417336,40.2383473652053,40.92262475604342,48.533690050863285,60.5573442797424,63.86363380812547,45.56033248587133,68.07384067741938,70.36916889765745,59.93309335425929,54.194418336903496,1
390,21.285712100049885,22.169642030970035,18.368616370072253,72.88098750346651,81.5501243911545,68.82468822221074,51.04418864338605,32.60510711852266,46.74992016003622,41.85390807699866,49.83449722258182,26.90302207389081,35.480532314713344,28.694184457920993,44.57020794755276,25.237422224867448,50.4402999895333,42.409755423504144,20.370862500211846,25.186457346679,0
391,30.942632876675674,28.07701676013459,43.52755821530634,79.62730217252006,84.2106363314175,89.20035879310257,53.574132507275905,44.844689837588064,62.169774328741894,54.70663400100349,42.850174041333254,50.13086362520108,52.0991274922987,42.43182621922318,44.309903391316176,45.4934307786683,37.56072891575384,42.86668264164171,32.5050260060393,44.319230089152576,0
392,39.812376388016226,49.85636418319811,40.14033960289032,49.99903217552856,36.90356690374293,31.714651786872626,42.50525135303901,43.83569910132408,50.73800292143475,44.275311117815825,48.99411260093154,43.433504356519855,40.42327304103689,42.918875756813385,43.362870672627324,44.985404330383346,46.64779004145868,45.661482912134076,27.567572045753106,42.62629627584949,1
393,41.76495590442622,48.897187247126844,45.096307205737254,57.88574215104392,47.153901906935204,50.84022339748954,34.76393016881075,44.18701962214636,31.129198449827122,30.52631404491995,29.52924590352045,35.87140745650543,40.94703038336874,42.478921766409286,29.955504895001308,41.55177190582041,30.790770837218165,26.387432501891325,27.448921482373038,47.32591632191328,0
394,49.712874461746395,53.00718556376791,56.37350036613349,48.211795260634645,41.621905407667114,42.844181681313394,45.44715213215072,61.73198643425064,57.507467364373404,51.889210211941254,62.111228332569496,62.29502505161327,53.98533771425916,55.52413246407757,65.93728860738908,59.24429355401849,61.330909234495536,61.429336095599105,37.766863283188094,54.86931681191902,1
395,57.28234449966246,66.4732187829645,64.18829952958339,46.96006460510784,41.96854773115537,38.17912411659989,43.528154945159606,53.63391648105157,43.986837509845955,51.178921750342866,47.70682903790516,59.55395207647592,55.76004130218767,51.696350942468946,45.67260127885315,50.4180637618379,41.900584069791314,39.20690272643908,40.663210859344396,59.663921126864224,0
396,27.264598086855678,25.344838532462287,22.581076090179163,59.32708082702153,52.84230489806318,51.011351974343796,36.80375610277088,24.647135209062906,35.27199893127688,40.752865739775345,35.35787912905467,35.10081111834048,27.532794634393767,23.82918177852457,31.63542323933147,23.043818807814283,36.53045434397216,29.392768295694122,17.885699618748898,25.36486490053264,1
397,58.18971072741888,65.0530154686068,42.93957194509609,63.0038312580294,64.59371190533237,59.773977771506175,50.71799441579631,55.77874670964975,49.59916024386535,60.415635192102286,54.84179135410653,61.99353924423727,57.05251790073597,51.58142392688795,51.64560182743186,59.703897339377185,55.427439566294716,45.27566201322115,27.338987240219545,51.51488987634312,1
398,47.37016860469205,47.56663980276446,43.15578967470825,58.20824742251421,52.72079493231799,43.12185577625619,74.52323036955255,48.48479157864475,76.73834671397951,72.34443894498982,75.61487005278595,49.00398021713258,52.00396371088643,55.537304969174954,74.28527275712783,54.32279238413494,81.96912898594736,74.06465644588302,56.00714404100179,54.985091061400716,0
399,56.76911156595706,50.53065766091874,22.733854396441593,40.76381799097551,46.29910173158165,53.44775478034743,30.1366721418268,38.16330331011879,35.84533340864016,25.246422765450497,38.12675068066771,53.624785285301435,64.9928122406069,56.613765768206605,34.985545909962966,68.22710295129734,35.259955216763565,30.885364363622674,36.96365133100225,56.451293513164956,0
400,17.736180784167285,22.000883919492644,17.764055406380923,67.59124850221565,58.38314617372755,60.70562647935325,40.22772689483831,17.005579667246675,33.10203230852177,37.18616475160953,46.08389905708176,18.147085828960808,19.471396748394824,15.599324563935516,51.95796495630759,17.320713827496547,51.16475100405557,45.19566826655614,15.261134006277599,18.2146999341636,0
401,54.047962401557854,49.5922771153147,43.36271155953602,64.25703356254928,64.11277565932174,72.26302551375022,63.36982479878233,50.820256913863055,60.65919631098305,61.86518217925745,62.17490483292706,54.10636750638803,52.81618113284952,56.830367316357204,60.625632257021714,56.837725382265404,57.813502932270325,59.76807661416435,42.323565210472985,58.31584365184479,1
402,28.948350727871976,31.843466456173736,36.8142511560349,44.015851911692714,48.303811704345144,52.58839268374954,86.53449982477021,31.88394585304899,65.50208353778451,88.34226328057088,86.69658155249034,34.20300379846429,28.36752054001285,36.470290916848825,58.41486093081109,31.70138140491587,71.01549204630673,75.61753588119859,53.57818849473304,33.430208308495764,1
403,44.440197086516285,45.9585326765627,40.216163506902426,56.93652730103518,52.906931784013224,37.36774066589279,35.69315767561399,40.766071053748114,36.07403634361169,33.09609479500871,38.54694195707095,47.11314604537062,42.27629230241026,47.86094214813514,37.00601782456491,46.028756323929386,41.41658505739496,39.926716088507966,21.451837999332625,38.89058343071229,1
404,39.01840461185656,35.63653406342544,34.073021667951096,46.14425251980792,39.165242675047935,35.800316540243074,41.48838007174496,54.54759585024318,54.69614727663413,43.01764686162129,44.72244163922022,30.342061871103915,46.05055107340659,39.12002499482777,43.97056073401636,37.27484102438663,41.66059264540026,38.299891740953676,30.737526083852593,42.50338282581736,0
405,34.71003718238487,49.112704237110606,25.99881070049132,45.894313739450205,37.55115853554293,45.197588748575704,24.982335282335907,43.80686717437433,26.26155685697324,28.86012063371017,26.542307391493875,44.550814907859895,53.29488223417182,46.01894840037732,32.47416233264133,54.83816935300345,25.40280612798316,30.020377367684432,32.150252982739524,34.08992112391555,1
406,23.061451009102303,34.870259311746736,21.34884848321765,38.76417434778252,38.46187333057394,42.949664368678974,18.055191386071385,27.703753579445976,18.46651428967123,24.040832191920767,20.596440839496136,29.048801091114093,29.354308493988558,24.58364336881552,23.837609324112982,25.830963355172024,16.767542295027848,18.88649517493068,18.14720049040061,25.393227478912443,1
407,61.38844758241114,57.018752354461355,56.81488446340415,64.57778449434733,65.51130211991585,52.494041870669136,59.21862464529367,63.15340214320671,63.07793260505522,68.14966874361173,78.00481296776722,67.71751966140621,62.57144866574418,63.569836312957925,84.49657479177534,64.04648676834826,92.85852316406748,84.88713860140454,60.71982175869893,65.85627031347546,1
408,64.12824495154233,68.32009209051046,67.41151571157054,28.408893553977748,30.578600518118076,17.48231346183803,26.855992298466454,24.077464572384354,43.77678313702044,29.61157985123238,60.92172044158911,68.35000250350124,73.41566245549579,68.16258832107128,62.77074510236025,69.98042739064145,57.51675664989999,56.55153874943544,55.183899508251216,66.5580904475174,0
409,39.18322812347861,46.57996054848914,12.428827206853066,46.4945819377981,60.240548627097795,47.104110359016104,48.68421370572358,42.05724969001852,47.237015720569154,25.188349517661774,38.615344534898185,55.31789945600381,54.185379366890466,57.936881482238846,39.3873623060885,64.89873770258933,31.18736276964153,37.6400352732828,40.918646791657416,62.204144906022606,1
410,27.308163792605118,37.92111855372822,34.46445514734375,37.022122347554976,41.645767930507006,40.096589607254494,27.500764085352372,28.237436657520004,20.875018303455,24.828727189844145,20.095670321475797,38.122563157230736,40.713758270604075,29.59139464083912,22.3926240409414,37.10416661467793,25.681782378402875,26.225975339897968,23.51387580462824,34.115330142860735,1
411,29.30620680934205,29.69620892839452,27.234192092552448,48.09851863779538,41.96441741645123,44.79313458588401,21.68386976901677,31.730207116485712,25.940692038837813,23.851125052056613,28.670834630488386,25.469462343958767,27.876103201843076,33.88912143345347,26.77929214741459,27.677984067803987,27.939039498346066,21.91480790462252,17.450938466455092,31.396358927349638,1
412,46.63907020427303,55.45763734239306,40.341725462369844,45.55432245295918,40.64964540787293,29.98406708074136,47.936595363777634,40.87063066463989,53.46932599007351,56.294047327409814,53.380506240752965,45.23672175613015,51.411193349031066,51.43990373276346,53.9440899704347,47.910602059482116,58.87685184038588,63.164229840859186,42.192231355530204,48.72182740602157,1
413,50.84494954754585,40.8888599365624,48.004213297379046,44.49933217616701,43.88728130324689,44.21222337502068,35.7272122410272,46.73924570070233,39.849920057954115,36.659876482525114,42.66138471495623,38.56849788321222,29.61704580883987,31.825527575239224,45.82604235221064,55.35213987064412,34.21085234677901,38.44115504356543,28.348524130309965,33.61795868684945,1
414,31.29586553228699,14.98504135109676,21.429698815682237,23.476833629442464,29.51989531068513,14.869453184939838,44.85489412607918,17.962306427291892,72.7444909342851,56.300480872374926,62.34686779128957,29.967277149838697,32.521994125789746,19.93719596181893,80.32364813437323,21.680339907294613,58.2546129221929,65.07335058451378,32.6910563778154,22.34076366530354,1
415,19.13730090807652,14.042045535070601,11.677178560463414,19.20507383029335,17.989685560493825,16.479105738153212,28.47331110866989,17.089118402602764,30.690146454816514,31.155654984327587,32.264977305951874,22.048470117992768,11.406654067267908,17.420723599498956,37.24101945908673,17.88260015203552,36.48597617317575,33.72933789165947,15.0367185026228,21.62144901238352,0
416,13.402260142768677,16.699392231329554,15.221155233550347,36.26483741166935,34.706077524969714,28.015143521242102,5.605780505381847,13.133478193283718,10.352792966546684,18.113409229652806,12.37695444002792,15.547855947014293,12.200074902793336,9.248162219056884,9.069820293191487,13.564711459655125,6.497668710663994,12.191691772396755,12.526234573669601,11.760925158988169,1
417,23.73099378801249,23.745796350439267,15.508363205236607,34.56516774210805,28.91189024455421,32.875769720386536,42.222057145260294,24.530779309352866,51.70863759816597,56.00035844990225,52.742528596503846,23.084269162213875,22.89036977724325,24.77255890172237,55.151217343417386,24.028893931097922,53.94389545249739,58.44824407673239,49.33650476800992,26.186060634748745,1
